Data;fev/14;mar/14;abr/14;mai/14;jun/14;jul/14;ago/14;set/14;out/14;nov/14;dez/14;jan/15;fev/15;mar/15;abr/15;mai/15;jun/15;jul/15;ago/15;set/15;out/15;nov/15;dez/15;jan/16;fev/16;mar/16;abr/16;mai/16;jun/16;jul/16;ago/16;set/16;out/16;nov/16;dez/16;jan/17;fev/17;mar/17;abr/17;mai/17;jun/17;jul/17;ago/17;set/17;out/17;nov/17;dez/17;jan/18
25/06/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-4,45;-3,68;-4,75;-3,85;-5,35;-5,05;-2,74;-2,7;0,11;1,5;0,96;1;1,32;1,26;1,17;1,16;0,74;1,23; ; ; ; ; ; ; ; ;;;;;;;
26/06/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-4,45;-3,68;-4,75;-3,85;-5,35;-5,05;-2,74;-2,7;0,11;1,5;0,96;1;1,32;1,26;1,17;1,16;0,74;1,23; ; ; ; ; ; ; ; ;;;;;;;
29/06/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,9;-3,68;-4,75;-3,85;-5,35;-5,05;-2,74;-2,7;0,11;1,5;0,96;1;1,32;1,26;1,17;1,16;0,74;1,23; ; ; ; ; ; ; ; ;;;;;;;
30/06/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,02;-3,68;-4,75;-3,85;-5,35;-5,05;-2,74;-2,7;0,11;1,5;0,96;1;1,32;1,26;1,17;1,16;0,74;1,23; ; ; ; ; ; ; ; ;;;;;;;
01/07/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,02;-3,68;-4,75;-3,85;-5,35;-5,05;-2,74;-2,7;0,11;1,5;0,96;1;1,32;1,26;1,17;1,16;0,74;1,23; ; ; ; ; ; ; ; ;;;;;;;
02/07/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-4,6;-5;-3,85;-5,35;-5,05;-2,74;-2,7;0,11;1,5;0,96;1;1,32;1,26;1,17;1,16;0,74;1,23; ; ; ; ; ; ; ; ;;;;;;;
03/07/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-4,6;-5;-3,85;-5,35;-5,05;-2,74;-2,7;0,11;1,5;0,96;1;1,32;1,26;1,17;1,16;0,74;1,23; ; ; ; ; ; ; ; ;;;;;;;
06/07/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-4,6;-5;-3,85;-5,35;-5,05;-2,74;-2,7;0,11;1,5;0,96;1;1,32;1,26;1,17;1,16;0,74;1,23; ; ; ; ; ; ; ; ;;;;;;;
07/07/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-4,6;-5;-3,85;-5,35;-5,05;-2,74;-2,7;0,11;1,5;0,96;1;1,32;1,26;1,17;1,16;0,74;1,23; ; ; ; ; ; ; ; ;;;;;;;
08/07/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-4,6;-5;-3,85;-5,35;-5,05;-2,74;-2,7;0,11;1,5;0,96;1;1,32;1,26;1,17;1,16;0,74;1,23; ; ; ; ; ; ; ; ;;;;;;;
09/07/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-4,6;-5;-3,85;-5,35;-5,05;-2,74;-2,7;0,11;1,5;0,96;1;1,32;1,26;1,17;1,16;0,74;1,23; ; ; ; ; ; ; ; ;;;;;;;
10/07/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-4,8;-5;-4;-5,7;-5,1;-3;-3;0,4;1,5;0,5;1,45;1,75;1,53;1,34;1,4;0,99;1,23;2,1; ; ; ; ; ; ; ;;;;;;;
13/07/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-5;-5;-4,5;-5,85;-5,55;-3,65;-3,5;0,8;1,5;1;1,9;2;1,8;1,2;1,65;1,05;1,1;2,1; ; ; ; ; ; ; ;;;;;;;
14/07/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-4,8;-6,5;-5;-5,7;-5,1;-4,3;-3;0,4;1,5;0,5;1,45;1,75;1,53;1,34;1,4;0,99;1,23;1,98; ; ; ; ; ; ; ;;;;;;;
15/07/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-4,8;-6,5;-5;-5,7;-5,1;-4,3;-3;0,4;1,5;0,5;1,45;1,75;1,53;1,34;1,4;0,99;1,23;1,98; ; ; ; ; ; ; ;;;;;;;
16/07/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-4,8;-6,5;-5;-5,7;-5,1;-4,3;-3;0,4;1,5;0,5;1,45;1,75;1,53;1,34;1,4;0,99;1,23;1,98; ; ; ; ; ; ; ;;;;;;;
17/07/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-4,8;-6,5;-5;-5,7;-5,1;-4,3;-3;0,4;1,5;0,5;1,45;1,75;1,53;1,34;1,4;0,99;1,23;1,85; ; ; ; ; ; ; ;;;;;;;
20/07/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-5;-5;-4,35;-5,35;-5,05;-3,65;-3;0;1,5;0;1;1,5;1,26;1,17;0,95;0,74;0,86;1,13; ; ; ; ; ; ; ;;;;;;;
21/07/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-4,8;-4,75;-4,7;-5;-5;-4,3;-3;0;1,09;0;0,5;1,33;0,83;1;0,5;0,5;0,5;0,4; ; ; ; ; ; ; ;;;;;;;
22/07/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-4,8;-4,75;-4,7;-5;-5;-4,3;-3;0;1,09;0;0,5;1,33;0,83;1;0,5;0,5;0,5;0,4; ; ; ; ; ; ; ;;;;;;;
23/07/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-4,8;-4,75;-4,7;-5;-5;-4,3;-3;0;1,09;0;0,5;1,33;0,83;1;0,5;0,5;0,5;0,4; ; ; ; ; ; ; ;;;;;;;
24/07/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-4,8;-4,75;-4,7;-5;-5;-4,3;-3;0;1,09;0;0,5;1,33;0,83;1;0,5;0,5;0,5;0,4; ; ; ; ; ; ; ;;;;;;;
27/07/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-4,8;-4,75;-4,7;-5;-5;-4,3;-3;0;1,09;0;0,5;1,33;0,83;1;0,5;0,5;0,5;0,4; ; ; ; ; ; ; ;;;;;;;
28/07/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-4,6;-4,75;-4,7;-5;-5;-4,3;-3;0;1,09;0;0,5;1,33;0,83;1;0,5;0,5;0,5;0,4; ; ; ; ; ; ; ;;;;;;;
29/07/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-4,6;-4,75;-4,7;-5;-5;-4,3;-3;0;1,09;0;0,5;1,33;0,83;1;0,5;0,5;0,5;0,4; ; ; ; ; ; ; ;;;;;;;
30/07/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-4,6;-4,75;-4,7;-5;-5;-4,3;-3;0;1,09;0;0,5;1,33;0,83;1;0,5;0,5;0,5;0,4; ; ; ; ; ; ; ;;;;;;;
31/07/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-4,6;-4,75;-4,7;-5;-5;-4,3;-3;0;1,09;0;0,5;1,33;0,83;1;0,5;0,5;0,5;0,4; ; ; ; ; ; ; ;;;;;;;
03/08/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-4,6;-4,75;-4,7;-5;-5;-4,3;-3;0;1,09;0;0,5;1,33;0,83;1;0,5;0,5;0,5;0,4; ; ; ; ; ; ; ;;;;;;;
04/08/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-4,75;-4,7;-5;-5;-5;-3;0;1,09;0;0,5;1,08;0,48;1;0,5;0,5;0,5;0,96;1,31; ; ; ; ; ; ;;;;;;;
05/08/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-4,75;-4,7;-5;-5;-5;-3;0;1,09;0;0,5;1,08;0,48;1;0,5;0,5;0,5;0,96;1,31; ; ; ; ; ; ;;;;;;;
06/08/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-4,75;-4,7;-5;-5;-5;-3;0;1,09;0;0,5;1,08;0,48;1;0,5;0,5;0,5;0,96;1,31; ; ; ; ; ; ;;;;;;;
07/08/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-5,83;-5,47;-5,5;-6,18;-5,25;-4,35;-0,78;0,01;-0,12;0;0,97;0,56;0,75;0,49;0,25;0,86;0,4;1,6; ; ; ; ; ; ;;;;;;;
10/08/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-5,83;-5,47;-5,5;-6,18;-5,25;-4,35;-0,78;0,01;-0,12;0;0,97;0,56;0,75;0,49;0,25;0,86;0,4;1,6; ; ; ; ; ; ;;;;;;;
11/08/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-5,83;-5,47;-5,5;-6,18;-5,25;-4,35;-0,78;0,01;-0,12;0;0,97;0,56;0,75;0,49;0,25;0,86;0,4;1,6; ; ; ; ; ; ;;;;;;;
12/08/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-6,74;-5,47;-5,5;-6,27;-5,25;-4,35;-0,78;0,01;-0,12;0;0,63;0;0,25;0,49;0,25;0,86;0,4;2,97; ; ; ; ; ; ;;;;;;;
13/08/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-6,74;-5,47;-5,5;-6,27;-5,25;-4,35;-0,78;0,01;-0,12;0;0,48;0;0,25;0,49;0,25;0,95;0,4;2,93; ; ; ; ; ; ;;;;;;;
14/08/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-6,74;-5,47;-5,5;-6,27;-5,25;-4,35;-0,78;0,01;-0,12;0;0,48;0;0,25;0,49;0,25;0,95;0,4;2,93; ; ; ; ; ; ;;;;;;;
17/08/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-5,87;-5;-5;-5;-5;-4,7;-0,78;0,01;-0,12;0;0,48;0;0,25;0,49;0,25;0,95;0,4;2,89; ; ; ; ; ; ;;;;;;;
18/08/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-6,74;-5,47;-5,5;-6,27;-5,25;-4,35;-0,78;0,01;-0,12;0;0,48;0;0,25;0,49;0,25;0,95;0,4;2,89; ; ; ; ; ; ;;;;;;;
19/08/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-6,74;-5,47;-5,5;-6,27;-5,25;-4,35;-0,78;0,01;-0,12;0;0,48;0;0,25;0,49;0,25;0,95;0,4;2,89; ; ; ; ; ; ;;;;;;;
20/08/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-6,86;-5,93;-6;-7,53;-5,5;-4,7;-0,89;0,22;-0,54;0,31;0,55;0,33;0,5;0,5;0,5;1,4;1,55;2,89; ; ; ; ; ; ;;;;;;;
21/08/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-6,98;-6,27;-6,73;-7,63;-5,32;-4,5;-0,78;0,01;-0,12;0,61;0,63;0,67;0,58;0,63;0,64;1,73;2,7;2,89; ; ; ; ; ; ;;;;;;;
24/08/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-6,98;-6,27;-6,73;-7,63;-5,32;-4,5;-0,78;0,01;-0,12;0,61;0,63;0,67;0,58;0,63;0,64;1,73;2,7;2,89; ; ; ; ; ; ;;;;;;;
25/08/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-6,98;-6,27;-6,73;-7,63;-5,32;-4,5;-0,78;0,01;-0,12;0,61;0,63;0,67;0,58;0,63;0,64;1,73;2,7;2,89; ; ; ; ; ; ;;;;;;;
26/08/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-6,98;-6,27;-6,73;-7,63;-5,32;-4,5;-0,78;0,01;-0,12;0,61;0,63;0,67;0,58;0,63;0,64;1,73;2,7;2,89; ; ; ; ; ; ;;;;;;;
27/08/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-6,98;-6,27;-6,73;-7,63;-5,32;-4,5;-0,78;0,01;-0,12;0,61;0,63;0,67;0,58;0,63;0,64;1,73;2,7;2,89; ; ; ; ; ; ;;;;;;;
28/08/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-6,98;-6,27;-6,73;-7,63;-5,32;-4,5;-0,78;0,01;-0,12;0,61;0,63;0,67;0,58;0,63;0,64;1,73;2,7;2,89; ; ; ; ; ; ;;;;;;;
31/08/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-6,57;-6,27;-6,73;-7,63;-5,32;-4,5;-0,78;0,01;-0,12;0,61;0,63;0,67;0,58;0,63;0,64;1,73;2,7;2,89; ; ; ; ; ; ;;;;;;;
01/09/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-6,57;-6,27;-6,73;-7,63;-5,32;-4,5;-0,78;0,01;-0,12;0,61;0,63;0,67;0,58;0,63;0,64;1,73;2,7;2,89; ; ; ; ; ; ;;;;;;;
02/09/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-5,93;-6;-7,53;-5,5;-4,7;-0,89;0,22;-0,54;0,31;0,55;0,33;0,5;0,5;0,5;1,4;1,55;2,24;2; ; ; ; ; ;;;;;;;
03/09/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-5,93;-6;-7,72;-5,5;-4,7;-1;-0,52;-0,96;-0,12;0,48;0;0,5;0,5;0,5;1,4;1,55;2,24;2,5; ; ; ; ; ;;;;;;;
04/09/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-5,93;-6;-7,72;-5,5;-4,7;-1;-0,52;-0,96;-0,12;0,48;0;0,5;0,5;0,5;0,5;1,55;1,8;2; ; ; ; ; ;;;;;;;
08/09/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-7,87;-6;-8;-5,5;-4,5;-1;-0,52;-1;-0,56;0,43;-0,78;0,19;0,49;0,25;-0,21;0,4;0,72;2; ; ; ; ; ;;;;;;;
09/09/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-7,87;-6;-8;-5,5;-4,5;-1;-0,52;-1;-0,56;0,43;-0,78;0,19;0,49;0,25;-0,21;0,4;0,72;2; ; ; ; ; ;;;;;;;
10/09/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-7,87;-6;-8;-5,5;-4,5;-1;-0,52;-1;-0,56;0,43;-0,78;0,19;0,49;0,25;-0,21;0,4;0,72;2; ; ; ; ; ;;;;;;;
11/09/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-7,93;-7,2;-8,16;-5,9;-4,6;-1;-0,52;-1;-0,56;0,43;-0,78;0,19;0,49;0,25;-0,21;0,4;0,72;2; ; ; ; ; ;;;;;;;
14/09/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-7,87;-8,39;-8,32;-6,3;-4,7;-2,07;-0,76;-0,99;-0,34;0;-0,94;0,09;0,55;0,5;0,5;0,87;1,58;2; ; ; ; ; ;;;;;;;
15/09/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-7,93;-8,39;-8,32;-6,3;-4,7;-2,07;-0,76;-0,99;-0,34;0;-0,94;0,09;0,55;0,5;0,5;0,87;1,58;2; ; ; ; ; ;;;;;;;
16/09/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-7,93;-8,39;-8,32;-6,3;-4,7;-2,07;-0,76;-0,99;-0,34;0;-0,94;0,09;0,55;0,5;0,5;0,87;1,58;2; ; ; ; ; ;;;;;;;
17/09/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8;-8,7;-8,85;-6,44;-5,56;-3,13;-1;-1;-0,56;-0,01;-1,1;-0,02;0,83;0,39;0,05;1,35;2,45;2; ; ; ; ; ;;;;;;;
18/09/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8;-8,7;-8,85;-6,44;-5,56;-3,13;-1;-1;-0,56;-0,01;-1,1;-0,02;0,83;0,39;0,05;1,35;2,45;2; ; ; ; ; ;;;;;;;
21/09/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8,5;-8,39;-8,32;-6,3;-5;-3,07;-1,46;-2;-0,73;-0,01;-1,28;-0,12;0,55;0;-0,91;0,33;1,58;2; ; ; ; ; ;;;;;;;
22/09/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8;-7,2;-8,16;-5,9;-5;-3;-1;-1;-0,56;0;-1,03;-0,02;0,37;0,1;-0,36;0,2;0,72;2; ; ; ; ; ;;;;;;;
23/09/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8;-7,2;-8,16;-5,9;-5;-3;-1;-1;-0,56;0;-1,03;-0,02;0,37;0,1;-0,36;0,2;0,72;2; ; ; ; ; ;;;;;;;
24/09/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8;-7,2;-8,16;-5,9;-5;-3;-1;-1;-0,56;0;-1,03;-0,02;0,37;0,1;-0,36;0,2;0,72;2; ; ; ; ; ;;;;;;;
25/09/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8;-7,2;-8,16;-5,9;-5;-3;-1;-1;-0,56;0;-1,03;-0,02;0,37;0,1;-0,36;0,2;0,72;2; ; ; ; ; ;;;;;;;
28/09/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-7,93;-6;-8;-5,5;-5;-2,5;-1,46;-1;-0,34;0;-0,78;0,09;0,5;0,2;0,2;0,3;0,61;2; ; ; ; ; ;;;;;;;
29/09/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-7,93;-6;-8;-5,5;-5;-2,5;-1,46;-1;-0,34;0;-0,78;0,09;0,5;0,2;0,2;0,3;0,61;2; ; ; ; ; ;;;;;;;
30/09/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-7,93;-6;-8;-5,5;-5;-2,5;-1,46;-1;-0,34;0;-0,78;0,09;0,5;0,2;0,2;0,3;0,61;2; ; ; ; ; ;;;;;;;
01/10/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-7,93;-6;-8;-5,5;-5;-2,5;-1,46;-1;-0,34;0;-0,78;0,09;0,5;0,2;0,2;0,3;0,61;2; ; ; ; ; ;;;;;;;
02/10/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-6;-8;-5,5;-5;-2,5;-1,46;-1;-0,34;0;-0,78;0,09;0,5;0,2;0,2;0,3;0,61;2;2; ; ; ; ;;;;;;;
05/10/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-7,2;-8,2;-6,3;-5;-3,07;-1,96;-2;-0,51;-0,01;-1,28;0,09;0,5;0,2;0,2;0,3;0,35;1;0,65; ; ; ; ;;;;;;;
06/10/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-7,2;-8,2;-6,3;-5;-3,07;-1,96;-2;-0,51;-0,01;-1,28;0,09;0,5;0,2;0,2;0,3;0,35;1;0,65; ; ; ; ;;;;;;;
07/10/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-7,2;-8,2;-6,3;-5;-3,11;-2,09;-2,13;-0,51;-0,29;-1,28;0,09;0,5;0,2;0,2;0,3;0,35;1;1,62; ; ; ; ;;;;;;;
08/10/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-7,2;-8,2;-6,3;-5;-3,11;-2,09;-2,13;-0,51;-0,29;-1,28;0,09;0,5;0,2;0,2;0,3;0,35;1;1,62; ; ; ; ;;;;;;;
09/10/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-9,1;-8,2;-6,59;-5;-3,11;-2,34;-3;-2,18;-1,08;-1,76;-2,23;0;0,02;0,2;0,2;0,2;1,53;1,62; ; ; ; ;;;;;;;
13/10/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-9,1;-8,2;-6,59;-5;-3,11;-2,34;-3;-2,18;-1,08;-1,76;-2,23;0;0,02;0,2;0,2;0,2;1,53;1,62; ; ; ; ;;;;;;;
14/10/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-9,1;-8,2;-6,59;-5;-3,11;-2,34;-3;-2,18;-1,08;-1,76;-2,23;0;0,02;0,2;0,2;0,2;1,53;1,62; ; ; ; ;;;;;;;
15/10/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-9,1;-8,2;-6,59;-5;-3,11;-2,34;-3;-2,18;-1,08;-1,76;-2,23;0;0,02;0,2;0,2;0,2;1,53;1,62; ; ; ; ;;;;;;;
16/10/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-9,1;-8,2;-6,59;-5;-3,11;-2,34;-3;-2,18;-1,08;-1,76;-2,23;0;0,02;0,2;0,2;0,2;1,53;1,62; ; ; ; ;;;;;;;
19/10/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-9,8;-8,1;-6,65;-5;-3;-2,5;-3;-3;-1,65;-2,14;-2,8;-1,1;-2,1;-0,8;-0,7;0,2;1,03;1,34; ; ; ; ;;;;;;;
20/10/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-9,8;-8,1;-6,65;-5;-3;-2,5;-3;-3;-1,65;-2,14;-2,8;-1,1;-2,1;-0,8;-0,7;0,2;1,03;1,34; ; ; ; ;;;;;;;
21/10/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-9,8;-8,1;-6,65;-5;-3;-2,5;-3;-3;-1,65;-2,14;-2,8;-1,1;-2,1;-0,8;-0,7;0,2;1,03;1,34; ; ; ; ;;;;;;;
22/10/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-10;-8,1;-7,61;-5,46;-3;-2,18;-1,25;-1,36;-0,29;-1,28;-1,4;-0,55;-1,04;-0,3;-0,25;0,2;1,05;1,34; ; ; ; ;;;;;;;
23/10/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-10;-8,2;-8,22;-5,92;-3,11;-2,59;-2,13;-2,18;-1,65;-2,14;-2,8;-1,1;-2,1;-0,8;-0,7;0,2;1,05;1,34; ; ; ; ;;;;;;;
26/10/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-10;-8,2;-8,22;-5,92;-3,11;-2,59;-2,13;-2,18;-1,65;-2,14;-2,8;-1,1;-2,1;-0,8;-0,7;0,2;1,05;1,34; ; ; ; ;;;;;;;
27/10/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-10;-8,2;-8,22;-5,92;-3,11;-2,59;-2,13;-2,18;-1,65;-2,14;-2,8;-1,1;-2,1;-0,8;-0,7;0,2;1,05;1,34; ; ; ; ;;;;;;;
28/10/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-10;-8,1;-7,61;-5,46;-3;-2,18;-1,25;-1,36;-0,29;-1,28;-1,4;-0,55;-1,04;-0,3;-0,25;0,2;1,03;1,07; ; ; ; ;;;;;;;
29/10/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-10;-8,2;-8,22;-5,92;-3,11;-2,59;-2,13;-2,18;-1,65;-2,14;-2,8;-1,1;-2,1;-0,8;-0,7;0,2;1,05;1,07; ; ; ; ;;;;;;;
30/10/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-10;-8,2;-8,22;-5,92;-3,11;-2,59;-2,13;-2,18;-1,65;-2,14;-2,8;-2,05;-2,4;-1;-0,9;0,05;1,05;1,07; ; ; ; ;;;;;;;
03/11/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-10;-9,96;-8,22;-5,92;-3,11;-2,59;-2,13;-2,18;-1,65;-2,14;-2,8;-2,05;-2,4;-1,4;-0,9;0,05;1,05;1,07; ; ; ; ;;;;;;;
04/11/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-9,96;-8,22;-5,92;-3,11;-2,59;-2,13;-2,18;-1,65;-2,14;-2,8;-2,05;-2,4;-1,4;-0,9;0,05;1,05;1,07; ; ; ; ;;;;;;;
05/11/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-9,96;-8,22;-5,92;-3,11;-2,59;-2,13;-2,18;-1,65;-2,14;-2,8;-2,05;-2,4;-1,4;-0,9;0,05;1,05;1,07; ; ; ; ;;;;;;;
06/11/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-9,96;-8,22;-5,92;-3,11;-2,59;-2,13;-2,18;-1,65;-2,14;-2,8;-2,05;-2,4;-1,4;-0,9;0,05;1,05;1,07; ; ; ; ;;;;;;;
09/11/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-9,96;-8,22;-5,92;-3,21;-2,18;-1,25;0;-0,29;0;-1,3;-1,1;-2,1;-1,2;-0,7;0,2;0,9;1;1; ; ; ;;;;;;;
10/11/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-7,48;-6,61;-5,46;-2,61;-2,09;-1,13;-0,68;-0,19;-0,64;0;-0,55;-1,04;-0,5;-0,25;0,2;1;1;1; ; ; ;;;;;;;
11/11/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-9,98;-8,91;-6,91;-3,76;-3,19;-2,38;-0,68;-0,19;-0,64;0;-0,55;-1,04;-0,5;-0,25;0,2;1;1;1; ; ; ;;;;;;;
12/11/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-9,98;-8,92;-7,31;-3,76;-3,19;-2,38;-0,68;-0,19;-0,64;0;-0,8;-1,04;-0,5;-0,25;0,2;1;1,07;1,55; ; ; ;;;;;;;
13/11/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-9,98;-8,22;-5,92;-3,21;-3;-3;-1,36;-0,29;-1,28;-1,4;-1,6;-2,1;-1,2;-0,7;0,2;1,03;1,28;1,55; ; ; ;;;;;;;
16/11/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-9,98;-8,22;-5,92;-3,21;-3;-3;-1,36;-0,29;-1,28;-1,4;-1,6;-2,1;-1,2;-0,7;0,2;1,03;1,28;1,55; ; ; ;;;;;;;
17/11/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-9,98;-8,22;-5,92;-3,21;-3;-3;-1,36;-0,29;-1,28;-1,4;-1,6;-2,1;-1,2;-0,7;0,2;1,03;1,28;1,55; ; ; ;;;;;;;
