Produção Industrial - variação % - Mediana - Mensal - Período de 31/03/2014 a 29/02/2016 para fev/2014 a jan/2018
Data;fev/2014;mar/2014;abr/2014;mai/2014;jun/2014;jul/2014;ago/2014;set/2014;out/2014;nov/2014;dez/2014;jan/2015;fev/2015;mar/2015;abr/2015;mai/2015;jun/2015;jul/2015;ago/2015;set/2015;out/2015;nov/2015;dez/2015;jan/2016;fev/2016;mar/2016;abr/2016;mai/2016;jun/2016;jul/2016;ago/2016;set/2016;out/2016;nov/2016;dez/2016;jan/2017;fev/2017;mar/2017;abr/2017;mai/2017;jun/2017;
30/01/2015; ; ; ; ; ; ; ; ; ; ;0,00;-0,50;-0,56;0,15;0,05;0,05;0,70;0,05;0,56;0,65;0,90;0,95;1,00;0,59;0,50;0,50;0,55;1,00; ; ; ; ; ; ; ; ; ; ; ; ; ;
02/02/2015; ; ; ; ; ; ; ; ; ; ;0,00;0,00;-0,54;0,20;0,10;0,10;0,80;0,10;1,00;0,70;0,90;1,00;1,00;0,59;0,50;0,50;0,55;1,00; ; ; ; ; ; ; ; ; ; ; ; ; ;
03/02/2015; ; ; ; ; ; ; ; ; ; ; ;0,00;-0,54;0,20;0,10;0,10;0,80;0,10;1,00;0,70;0,90;1,00;1,00;0,59;0,50;0,50;0,55;1,00; ; ; ; ; ; ; ; ; ; ; ; ; ;
04/02/2015; ; ; ; ; ; ; ; ; ; ; ;0,00;-0,54;0,20;0,10;0,10;0,80;0,10;1,00;0,70;0,90;1,00;1,00;0,59;0,50;0,50;0,55;1,00; ; ; ; ; ; ; ; ; ; ; ; ; ;
05/02/2015; ; ; ; ; ; ; ; ; ; ; ;0,00;-0,54;0,10;0,10;0,10;0,80;0,10;1,00;0,70;0,90;1,00;1,00;0,59;0,50;0,50;0,55;1,00;0,00; ; ; ; ; ; ; ; ; ; ; ; ;
06/02/2015; ; ; ; ; ; ; ; ; ; ; ;0,00;-0,54;0,10;0,10;0,10;0,80;0,10;1,00;0,70;0,90;1,00;1,00;0,59;0,50;0,50;0,55;1,00;0,00; ; ; ; ; ; ; ; ; ; ; ; ;
09/02/2015; ; ; ; ; ; ; ; ; ; ; ;0,05;-0,22;0,15;0,13;0,49;0,82;0,30;0,56;0,75;0,90;0,95;1,00;0,59;0,50;0,50;0,55;1,00;0,00; ; ; ; ; ; ; ; ; ; ; ; ;
10/02/2015; ; ; ; ; ; ; ; ; ; ; ;0,05;-0,54;0,10;0,10;0,10;0,80;0,10;1,00;0,70;0,90;1,00;1,00;0,59;0,50;0,50;0,55;1,00;0,00; ; ; ; ; ; ; ; ; ; ; ; ;
11/02/2015; ; ; ; ; ; ; ; ; ; ; ;-0,40;-0,58;-0,20;0,01;0,00;0,59;0,00;0,13;0,60;0,90;1,00;1,00;0,59;0,50;0,40;0,70;1,00;0,80; ; ; ; ; ; ; ; ; ; ; ; ;
12/02/2015; ; ; ; ; ; ; ; ; ; ; ;-1,00;-1,00;-0,27;-1,80;-0,49;0,42;-0,20;0,13;-0,19;0,20;0,90;1,00;1,00;1,00;0,70;0,85;1,00;1,40; ; ; ; ; ; ; ; ; ; ; ; ;
13/02/2015; ; ; ; ; ; ; ; ; ; ; ;-1,00;-1,00;-0,27;-1,80;-0,49;0,42;-0,20;0,13;-0,19;0,20;0,90;1,00;1,00;1,00;0,70;0,85;1,00;1,40; ; ; ; ; ; ; ; ; ; ; ; ;
18/02/2015; ; ; ; ; ; ; ; ; ; ; ;-1,00;-1,00;-0,27;-1,80;-0,49;0,42;-0,20;0,13;-0,19;0,20;0,90;1,00;1,00;1,00;0,70;0,85;1,00;0,80; ; ; ; ; ; ; ; ; ; ; ; ;
19/02/2015; ; ; ; ; ; ; ; ; ; ; ;-1,00;-1,00;-0,27;-1,80;-0,49;0,42;-0,20;0,13;-0,19;0,20;0,90;1,00;1,00;1,00;0,70;0,85;1,00;0,80; ; ; ; ; ; ; ; ; ; ; ; ;
20/02/2015; ; ; ; ; ; ; ; ; ; ; ;-1,00;-1,00;-0,27;-1,80;-0,49;0,42;-0,20;0,13;-0,19;0,20;0,90;1,00;1,00;1,00;0,70;0,85;1,00;0,80; ; ; ; ; ; ; ; ; ; ; ; ;
23/02/2015; ; ; ; ; ; ; ; ; ; ; ;-1,00;-2,10;-0,80;-2,49;-2,30;-0,25;-0,93;-0,10;-0,30;0,04;0,45;1,25;1,50;1,50;0,70;0,85;1,00;0,80; ; ; ; ; ; ; ; ; ; ; ; ;
24/02/2015; ; ; ; ; ; ; ; ; ; ; ;-1,00;-2,10;-0,80;-2,49;-2,30;-0,25;-0,93;-0,10;-0,30;0,04;0,45;1,25;1,50;1,50;0,70;0,85;1,00;0,80; ; ; ; ; ; ; ; ; ; ; ; ;
25/02/2015; ; ; ; ; ; ; ; ; ; ; ;-1,00;-2,10;-0,80;-2,49;-2,30;-0,25;-0,93;-0,10;-0,30;0,04;0,45;1,25;1,50;1,50;0,70;0,85;1,00;0,80; ; ; ; ; ; ; ; ; ; ; ; ;
26/02/2015; ; ; ; ; ; ; ; ; ; ; ;-1,00;-2,10;-0,80;-2,49;-2,30;-0,25;-0,93;-0,10;-0,30;0,04;0,45;1,25;1,50;1,50;0,70;0,85;1,00;0,80; ; ; ; ; ; ; ; ; ; ; ; ;
27/02/2015; ; ; ; ; ; ; ; ; ; ; ;-1,00;-1,20;-0,67;-1,98;-2,00;0,00;-0,80;-0,40;-0,30;0,18;0,50;1,00;1,50;1,50;0,70;0,85;1,00;0,60; ; ; ; ; ; ; ; ; ; ; ; ;
02/03/2015; ; ; ; ; ; ; ; ; ; ; ;-1,00;-2,10;-1,00;-2,49;-2,30;-0,25;-0,93;-0,80;-0,30;0,04;0,45;1,00;1,50;1,50;0,70;0,85;1,00;0,60; ; ; ; ; ; ; ; ; ; ; ; ;
03/03/2015; ; ; ; ; ; ; ; ; ; ; ;-1,00;-2,10;-1,00;-2,49;-2,30;-0,25;-0,93;-0,80;-0,30;0,04;0,45;1,00;1,50;1,50;0,70;0,85;1,00;0,60; ; ; ; ; ; ; ; ; ; ; ; ;
04/03/2015; ; ; ; ; ; ; ; ; ; ; ; ;-3,00;-1,00;-2,49;-2,30;-0,25;-0,93;-0,80;-0,30;0,04;0,45;1,00;1,50;1,50;0,70;0,85;1,00;0,60; ; ; ; ; ; ; ; ; ; ; ; ;
05/03/2015; ; ; ; ; ; ; ; ; ; ; ; ;-3,00;-1,00;-2,49;-2,30;-0,25;-0,93;-0,80;-0,30;0,04;0,45;1,00;1,50;1,50;0,70;0,85;1,00;0,60; ; ; ; ; ; ; ; ; ; ; ; ;
06/03/2015; ; ; ; ; ; ; ; ; ; ; ; ;-3,37;-1,10;-3,00;-2,80;-0,75;-1,03;-0,80;-0,65;0,09;0,20;0,55;1,05;1,75;1,00;1,00;1,10;0,80; ; ; ; ; ; ; ; ; ; ; ; ;
09/03/2015; ; ; ; ; ; ; ; ; ; ; ; ;-3,37;-1,10;-3,00;-2,80;-0,75;-1,03;-0,80;-0,65;0,09;0,20;0,55;1,05;1,75;1,00;1,00;1,10;0,80; ; ; ; ; ; ; ; ; ; ; ; ;
10/03/2015; ; ; ; ; ; ; ; ; ; ; ; ;-4,56;-1,35;-3,00;-2,80;-1,21;-1,09;-1,00;-0,94;-0,72;-0,35;0,25;0,42;1,00;0,70;0,85;1,10;0,76;0,10; ; ; ; ; ; ; ; ; ; ; ;
11/03/2015; ; ; ; ; ; ; ; ; ; ; ; ;-3,78;-1,10;-3,00;-2,60;-1,00;-1,00;-0,80;-0,87;0,00;0,00;0,30;0,59;0,50;0,40;0,70;1,00;0,76;0,10; ; ; ; ; ; ; ; ; ; ; ;
12/03/2015; ; ; ; ; ; ; ; ; ; ; ; ;-3,78;-1,10;-3,00;-2,60;-1,00;-1,00;-0,80;-0,87;0,00;0,00;0,30;0,59;0,50;0,40;0,70;1,00;0,76;0,10; ; ; ; ; ; ; ; ; ; ; ;
13/03/2015; ; ; ; ; ; ; ; ; ; ; ; ;-3,78;-1,10;-3,00;-2,60;-1,00;-1,00;-0,80;-0,87;0,00;0,00;0,30;0,59;0,50;0,40;0,70;1,00;0,80;0,67; ; ; ; ; ; ; ; ; ; ; ;
16/03/2015; ; ; ; ; ; ; ; ; ; ; ; ;-3,78;-1,10;-3,00;-2,60;-1,00;-1,00;-0,80;-0,87;0,00;0,00;0,30;0,59;0,50;0,40;0,70;1,00;0,80;0,67; ; ; ; ; ; ; ; ; ; ; ;
17/03/2015; ; ; ; ; ; ; ; ; ; ; ; ;-3,78;-1,10;-3,00;-2,60;-1,00;-1,00;-0,80;-0,87;0,00;0,00;0,30;0,59;0,50;0,40;0,70;1,00;0,80;0,67; ; ; ; ; ; ; ; ; ; ; ;
18/03/2015; ; ; ; ; ; ; ; ; ; ; ; ;-3,78;-1,10;-3,00;-2,60;-1,00;-1,00;-0,80;-0,87;0,00;0,00;0,30;0,59;0,50;0,40;0,70;1,00;0,80;0,67; ; ; ; ; ; ; ; ; ; ; ;
19/03/2015; ; ; ; ; ; ; ; ; ; ; ; ;-3,78;-1,10;-3,00;-2,60;-1,00;-1,00;-0,80;-0,87;0,00;0,00;0,30;0,59;0,50;0,40;0,70;1,00;0,80;0,67; ; ; ; ; ; ; ; ; ; ; ;
20/03/2015; ; ; ; ; ; ; ; ; ; ; ; ;-3,78;-1,10;-3,00;-2,60;-1,00;-1,00;-0,80;-0,87;0,00;0,00;0,30;0,59;0,50;0,40;0,70;1,00;0,80;0,67; ; ; ; ; ; ; ; ; ; ; ;
23/03/2015; ; ; ; ; ; ; ; ; ; ; ; ;-4,56;-1,35;-2,49;-2,80;-0,96;-1,09;-1,00;-0,94;-0,72;-0,35;0,25;0,41;0,31;0,39;0,59;1,10;0,95;0,67; ; ; ; ; ; ; ; ; ; ; ;
24/03/2015; ; ; ; ; ; ; ; ; ; ; ; ;-4,56;-1,35;-2,49;-2,80;-0,96;-1,09;-1,00;-0,94;-0,72;-0,35;0,25;0,41;0,31;0,39;0,59;1,10;0,95;0,67; ; ; ; ; ; ; ; ; ; ; ;
25/03/2015; ; ; ; ; ; ; ; ; ; ; ; ;-4,56;-1,35;-2,49;-2,80;-0,96;-1,09;-1,00;-0,94;-0,72;-0,35;0,25;0,41;0,31;0,39;0,59;1,10;0,95;0,67; ; ; ; ; ; ; ; ; ; ; ;
26/03/2015; ; ; ; ; ; ; ; ; ; ; ; ;-3,78;-1,60;-1,98;-2,60;-1,42;-1,00;-0,80;-0,87;0,00;0,00;0,20;0,41;0,31;0,39;0,59;1,10;0,95;0,67; ; ; ; ; ; ; ; ; ; ; ;
27/03/2015; ; ; ; ; ; ; ; ; ; ; ; ;-3,78;-1,60;-1,98;-2,60;-1,42;-1,00;-0,80;-0,87;0,00;0,00;0,20;0,59;0,31;0,39;0,59;1,10;0,95;1,25; ; ; ; ; ; ; ; ; ; ; ;
30/03/2015; ; ; ; ; ; ; ; ; ; ; ; ;-4,56;-1,93;-2,49;-2,80;-1,71;-1,09;-1,00;-0,94;-0,72;-0,69;-0,62;0,59;0,31;0,39;0,59;1,10;0,95;1,25; ; ; ; ; ; ; ; ; ; ; ;
31/03/2015; ; ; ; ; ; ; ; ; ; ; ; ;-4,56;-1,60;-3,00;-3,00;-1,42;-1,17;-1,20;-1,00;-1,44;-0,70;0,20;0,59;0,31;0,39;0,59;1,10;0,95;1,25; ; ; ; ; ; ; ; ; ; ; ;
01/04/2015; ; ; ; ; ; ; ; ; ; ; ; ; ;-1,60;-3,00;-3,00;-1,42;-1,17;-1,20;-1,00;-1,44;-0,70;0,20;0,59;0,31;0,39;0,59;1,10;0,95;1,25; ; ; ; ; ; ; ; ; ; ; ;
02/04/2015; ; ; ; ; ; ; ; ; ; ; ; ; ;-1,60;-3,00;-3,00;-1,42;-1,17;-1,20;-1,00;-1,44;-0,70;0,20;0,59;0,31;0,39;0,59;1,10;0,95;1,25; ; ; ; ; ; ; ; ; ; ; ;
06/04/2015; ; ; ; ; ; ; ; ; ; ; ; ; ;-1,35;-2,49;-2,80;-0,96;-2,09;-2,10;-1,94;-2,22;-1,04;0,50;0,60;0,11;0,38;0,48;1,00;0,80;1,25; ; ; ; ; ; ; ; ; ; ; ;
07/04/2015; ; ; ; ; ; ; ; ; ; ; ; ; ;-1,35;-2,49;-2,80;-0,96;-2,09;-2,10;-1,94;-2,22;-1,04;0,50;0,60;0,11;0,38;0,48;1,00;0,80;1,25; ; ; ; ; ; ; ; ; ; ; ;
08/04/2015; ; ; ; ; ; ; ; ; ; ; ; ; ;-1,93;-2,49;-2,80;-0,96;-2,09;-2,10;-1,94;-2,22;-1,04;0,50;0,60;0,11;0,38;0,48;1,00;0,80;1,25; ; ; ; ; ; ; ; ; ; ; ;
09/04/2015; ; ; ; ; ; ; ; ; ; ; ; ; ;-1,93;-3,00;-2,80;-1,21;-1,09;-1,00;-0,94;-0,72;-0,35;0,50;0,60;0,31;0,39;0,59;1,00;0,76;0,87;0,50; ; ; ; ; ; ; ; ; ; ;
10/04/2015; ; ; ; ; ; ; ; ; ; ; ; ; ;-1,60;-3,00;-3,00;-1,00;-1,00;-1,20;-1,00;0,00;0,00;0,80;0,75;0,50;0,40;0,70;1,00;0,80;1,25;0,50; ; ; ; ; ; ; ; ; ; ;
13/04/2015; ; ; ; ; ; ; ; ; ; ; ; ; ;-1,60;-3,00;-3,00;-1,00;-1,00;-1,20;-1,00;-0,52;-0,70;0,20;0,75;0,50;0,40;0,70;1,15;0,80;1,34;0,49; ; ; ; ; ; ; ; ; ; ;
14/04/2015; ; ; ; ; ; ; ; ; ; ; ; ; ;-1,60;-3,00;-3,00;-1,00;-1,00;-1,20;-1,00;-0,52;-0,70;0,20;0,75;0,50;0,40;0,70;1,15;0,80;1,34;0,49; ; ; ; ; ; ; ; ; ; ;
15/04/2015; ; ; ; ; ; ; ; ; ; ; ; ; ;-1,54;-3,00;-2,80;-1,00;-0,90;-0,66;-0,83;-0,26;-0,35;0,20;0,75;0,50;0,40;0,70;1,15;0,80;1,34;0,49; ; ; ; ; ; ; ; ; ; ;
16/04/2015; ; ; ; ; ; ; ; ; ; ; ; ; ;-1,54;-3,00;-2,80;-1,00;-0,90;-0,66;-0,83;-0,26;-0,35;0,20;0,75;0,50;0,40;0,70;1,15;0,80;1,34;0,49; ; ; ; ; ; ; ; ; ; ;
17/04/2015; ; ; ; ; ; ; ; ; ; ; ; ; ;-1,54;-3,00;-2,80;-1,00;-0,90;-0,66;-0,83;-0,26;-0,35;0,20;0,75;0,50;0,40;0,70;1,15;0,80;1,34;0,49; ; ; ; ; ; ; ; ; ; ;
20/04/2015; ; ; ; ; ; ; ; ; ; ; ; ; ;-1,54;-3,00;-2,80;-1,00;-0,90;-0,66;-0,83;-0,26;-0,35;0,20;0,75;0,50;0,40;0,70;1,15;0,80;1,34;0,49; ; ; ; ; ; ; ; ; ; ;
22/04/2015; ; ; ; ; ; ; ; ; ; ; ; ; ;-1,54;-3,00;-2,80;-1,00;-0,90;-0,66;-0,83;-0,26;-0,35;0,20;0,75;0,50;0,40;0,70;1,15;0,80;1,34;0,49; ; ; ; ; ; ; ; ; ; ;
23/04/2015; ; ; ; ; ; ; ; ; ; ; ; ; ;-1,54;-3,00;-2,80;-1,00;-0,90;-0,66;-0,83;-0,26;-0,35;0,20;0,75;0,50;0,40;0,70;1,15;0,80;1,34;0,49; ; ; ; ; ; ; ; ; ; ;
24/04/2015; ; ; ; ; ; ; ; ; ; ; ; ; ;-1,60;-3,00;-2,80;-1,00;-0,90;-0,66;-0,83;-0,26;-0,35;0,20;0,70;1,20;1,00;0,70;1,15;0,80;1,34;0,50; ; ; ; ; ; ; ; ; ; ;
27/04/2015; ; ; ; ; ; ; ; ; ; ; ; ; ;-2,24;-3,00;-3,00;-0,75;-1,00;-0,13;-1,00;-0,52;-0,70;-0,09;0,80;1,35;1,20;0,55;1,08;0,83;1,34;0,50; ; ; ; ; ; ; ; ; ; ;
28/04/2015; ; ; ; ; ; ; ; ; ; ; ; ; ;-2,24;-3,00;-3,00;-0,75;-1,00;-0,13;-1,00;-0,52;-0,70;-0,09;0,80;1,35;1,20;0,55;1,08;0,83;1,34;0,50; ; ; ; ; ; ; ; ; ; ;
29/04/2015; ; ; ; ; ; ; ; ; ; ; ; ; ;-2,24;-3,00;-3,00;-0,75;-1,00;-0,13;-1,00;-0,52;-0,70;-0,09;0,80;1,35;1,20;0,55;1,08;0,83;1,34;0,50; ; ; ; ; ; ; ; ; ; ;
30/04/2015; ; ; ; ; ; ; ; ; ; ; ; ; ;-2,24;-3,00;-3,00;-0,75;-1,00;-0,13;-1,00;-0,52;-0,70;-0,09;0,80;1,35;1,20;0,55;1,08;0,83;1,34;0,50; ; ; ; ; ; ; ; ; ; ;
04/05/2015; ; ; ; ; ; ; ; ; ; ; ; ; ;-1,50;-3,30;-3,00;-0,50;-2,00;-1,16;-1,75;-1,36;-0,40;-0,30;0,40;1,20;1,00;1,00;1,15;1,26;1,32;0,90; ; ; ; ; ; ; ; ; ; ;
05/05/2015; ; ; ; ; ; ; ; ; ; ; ; ; ;-1,50;-3,30;-3,00;-0,50;-2,00;-1,16;-1,75;-1,36;-0,40;-0,30;0,40;1,20;1,00;1,00;1,15;1,26;1,32;0,90; ; ; ; ; ; ; ; ; ; ;
06/05/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,30;-3,00;-0,50;-2,00;-1,16;-1,75;-1,36;-0,40;-0,30;0,40;1,20;1,00;1,00;1,15;1,26;1,32;0,90; ; ; ; ; ; ; ; ; ; ;
07/05/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,00;-3,00;-0,50;-2,00;-1,16;-1,75;-1,36;-0,40;-0,30;0,40;1,20;1,00;1,00;1,15;1,26;1,32;0,90; ; ; ; ; ; ; ; ; ; ;
08/05/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,00;-3,00;-0,50;-2,00;-1,16;-1,75;-1,36;-0,40;-0,30;0,40;1,20;1,00;1,00;1,15;1,26;1,32;0,90; ; ; ; ; ; ; ; ; ; ;
11/05/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,00;-3,45;-0,45;-3,15;-2,60;-2,75;-2,60;-0,79;-0,30;0,01;0,60;0,75;0,80;1,18;1,28;1,34;1,30; ; ; ; ; ; ; ; ; ; ;
12/05/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,00;-3,45;-0,45;-3,15;-2,60;-2,75;-2,60;-0,79;-0,30;0,01;0,60;0,75;0,80;1,18;1,28;1,34;1,30; ; ; ; ; ; ; ; ; ; ;
13/05/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,00;-3,00;-0,75;-3,00;-2,20;-2,50;-2,20;-0,70;0,25;0,80;1,20;1,00;1,00;1,15;1,26;1,32;0,90;0,74; ; ; ; ; ; ; ; ; ;
14/05/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,00;-3,00;-1,00;-1,59;-0,90;-1,50;-1,47;-0,60;-0,30;0,37;1,00;1,00;1,00;1,00;1,00;1,15;0,75;0,74; ; ; ; ; ; ; ; ; ;
15/05/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,00;-3,00;-1,00;-1,59;-0,90;-1,50;-1,47;-0,60;-0,30;0,37;1,00;1,00;1,00;1,00;1,00;1,15;0,75;0,74; ; ; ; ; ; ; ; ; ;
18/05/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,00;-3,00;-1,00;-1,59;-0,90;-1,50;-1,47;-0,60;-0,30;0,37;1,00;1,00;1,00;1,00;1,00;1,15;0,75;0,74; ; ; ; ; ; ; ; ; ;
19/05/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,00;-3,00;-1,00;-1,59;-0,90;-1,50;-1,47;-0,60;-0,30;0,37;1,00;1,00;1,00;1,00;1,00;1,15;0,75;0,74; ; ; ; ; ; ; ; ; ;
20/05/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,00;-3,00;-1,00;-1,59;-0,90;-1,50;-1,47;-0,60;-0,30;0,37;1,00;1,00;1,00;1,00;1,00;1,15;0,75;0,74; ; ; ; ; ; ; ; ; ;
21/05/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,00;-3,00;-1,00;-1,59;-0,90;-1,50;-1,47;-0,60;-0,30;0,37;1,00;1,00;1,00;1,00;1,00;1,15;0,75;0,74; ; ; ; ; ; ; ; ; ;
22/05/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,00;-3,00;-1,00;-1,59;-0,90;-1,50;-1,47;-0,60;-0,30;0,37;1,00;1,00;1,00;1,00;1,00;1,15;0,75;0,99; ; ; ; ; ; ; ; ; ;
25/05/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,00;-3,00;-1,00;-1,17;-0,80;-1,00;-1,44;-0,50;-0,15;0,23;0,56;0,69;0,74;1,00;0,86;1,15;0,75;0,99; ; ; ; ; ; ; ; ; ;
26/05/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,30;-3,00;-1,00;-1,59;-0,90;-1,50;-1,47;-0,60;-0,30;0,37;1,00;1,00;1,00;1,00;1,00;1,15;0,75;0,99; ; ; ; ; ; ; ; ; ;
27/05/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,30;-3,00;-1,00;-1,59;-0,90;-1,50;-1,47;-0,69;-1,01;0,37;1,00;1,00;1,00;1,00;1,00;1,15;0,75;0,99; ; ; ; ; ; ; ; ; ;
28/05/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,30;-3,00;-1,00;-1,59;-0,90;-1,50;-1,47;-0,69;-1,01;0,37;1,00;1,00;1,00;1,00;1,00;1,15;0,75;0,99; ; ; ; ; ; ; ; ; ;
29/05/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,30;-3,00;-1,00;-1,59;-0,90;-1,50;-1,47;-0,69;-1,01;0,37;1,00;1,00;1,00;1,00;1,00;1,15;0,75;0,99; ; ; ; ; ; ; ; ; ;
01/06/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,60;-3,00;-1,00;-1,59;-0,90;-1,50;-1,47;-0,69;-1,01;0,37;1,00;1,00;1,00;1,00;1,00;1,15;0,75;0,99; ; ; ; ; ; ; ; ; ;
02/06/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,00;-1,00;-1,59;-0,90;-1,50;-1,47;-0,69;-1,01;0,37;1,00;1,00;1,00;1,00;1,00;1,15;0,75;0,99; ; ; ; ; ; ; ; ; ;
03/06/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,00;-1,00;-1,59;-0,90;-1,50;-1,47;-0,69;-1,01;0,37;1,00;1,00;1,00;1,00;1,00;1,15;0,75;0,99; ; ; ; ; ; ; ; ; ;
05/06/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,00;-1,21;-2,00;-1,00;-2,00;-1,50;-1,38;-1,22;0,50;1,25;1,00;0,74;1,00;0,86;1,00;0,50;0,99; ; ; ; ; ; ; ; ; ;
08/06/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,00;-1,21;-2,00;-1,00;-2,00;-1,50;-1,38;-1,22;0,50;1,25;1,00;0,74;1,00;0,86;1,00;0,50;0,99; ; ; ; ; ; ; ; ; ;
09/06/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,02;-1,88;-2,65;-1,90;-2,09;-2,57;-1,80;-1,70;0,50;1,25;1,00;1,00;1,08;0,95;1,00;0,92;0,99;1,50; ; ; ; ; ; ; ; ;
10/06/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,02;-1,88;-2,65;-1,90;-2,09;-2,57;-1,80;-1,70;0,50;1,25;1,00;1,00;1,08;0,95;1,00;0,92;0,99;1,50; ; ; ; ; ; ; ; ;
11/06/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,02;-1,88;-2,65;-1,90;-2,09;-2,57;-1,80;-1,70;0,50;1,25;1,00;1,00;1,08;0,95;1,00;0,92;0,99;1,50; ; ; ; ; ; ; ; ;
12/06/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,02;-2,60;-2,65;-1,90;-2,09;-2,57;-1,80;-1,70;0,50;1,25;1,00;1,00;1,08;0,95;1,00;0,92;0,99;1,36; ; ; ; ; ; ; ; ;
15/06/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-4,45;-3,88;-3,75;-3,28;-4,00;-4,50;-2,74;-2,70;0,11;0,93;1,43;0,59;1,24;1,08;1,34;0,92;0,99;1,36; ; ; ; ; ; ; ; ;
16/06/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,90;-2,76;-3,00;-2,86;-3,00;-4,00;-2,48;-2,40;0,41;1,50;1,00;1,00;1,15;0,90;1,10;0,71;0,74;1,23; ; ; ; ; ; ; ; ;
17/06/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,90;-2,76;-4,50;-3,70;-5,00;-5,00;-2,48;-2,40;0,41;0,93;0,98;0,55;1,24;1,08;1,00;0,92;0,50;0,86; ; ; ; ; ; ; ; ;
18/06/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,90;-2,76;-4,50;-3,70;-5,00;-5,00;-2,48;-2,40;0,41;0,93;0,98;0,55;1,24;1,08;1,00;0,92;0,50;0,86; ; ; ; ; ; ; ; ;
19/06/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,90;-2,76;-4,50;-3,70;-5,00;-5,00;-2,48;-2,40;0,41;0,93;0,98;0,55;1,24;1,08;1,00;0,92;0,50;0,86; ; ; ; ; ; ; ; ;
22/06/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,90;-2,76;-4,50;-3,70;-5,00;-5,00;-2,48;-2,40;0,41;0,93;0,98;0,55;1,24;1,08;1,00;0,92;0,50;0,86; ; ; ; ; ; ; ; ;
23/06/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-4,45;-3,68;-4,75;-3,85;-5,35;-5,05;-2,74;-2,70;0,11;1,50;0,96;1,00;1,32;1,26;1,17;1,16;0,74;1,23; ; ; ; ; ; ; ; ;
24/06/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-4,45;-3,68;-4,75;-3,85;-5,35;-5,05;-2,74;-2,70;0,11;1,50;0,96;1,00;1,32;1,26;1,17;1,16;0,74;1,23; ; ; ; ; ; ; ; ;
25/06/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-4,45;-3,68;-4,75;-3,85;-5,35;-5,05;-2,74;-2,70;0,11;1,50;0,96;1,00;1,32;1,26;1,17;1,16;0,74;1,23; ; ; ; ; ; ; ; ;
26/06/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-4,45;-3,68;-4,75;-3,85;-5,35;-5,05;-2,74;-2,70;0,11;1,50;0,96;1,00;1,32;1,26;1,17;1,16;0,74;1,23; ; ; ; ; ; ; ; ;
29/06/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,90;-3,68;-4,75;-3,85;-5,35;-5,05;-2,74;-2,70;0,11;1,50;0,96;1,00;1,32;1,26;1,17;1,16;0,74;1,23; ; ; ; ; ; ; ; ;
30/06/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,02;-3,68;-4,75;-3,85;-5,35;-5,05;-2,74;-2,70;0,11;1,50;0,96;1,00;1,32;1,26;1,17;1,16;0,74;1,23; ; ; ; ; ; ; ; ;
